OrderID,ShipCity,ShipRegion,ShipAddress,CustomerID,ShipName,Employee.Address,Employee.HomePhone,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipPostalCode,ShipCountry,Employee.LastName,Employee.FirstName,Employee.Title,Employee.TitleOfCourtesy,Employee.BirthDate,Employee.HireDate,Employee.City,Employee.Region,Employee.PostalCode,Employee.Country,Employee.Extension,Employee.Notes,Employee.ReportsTo,Employee.PhotoPath,Index,EmployeeID1,EmployeeID2,EmployeeID3,Year of OrderDate,Month of OrderDate,Day of OrderDate,Hour of OrderDate,Minute of OrderDate,Second of OrderDate
10463,Charleroi,,"Boulevard Tirou, 255",SUPRD,Suprêmes délices,14 Garrett Hill,/71. 555-4848,04-03-1997 00:00,01-04-1997 00:00,06-03-1997 00:00,3,14.78,B-6000,belgium,buchanan,steven,sales manager,Mr.,04-03-1955 00:00,17-10-1993 00:00,London,,SW1 8JR,UK,3453,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree in 1976.  Upon joining the company as a sales representative in 1992, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London.  He was promoted to sales manager in March 1993.  Mr. Buchanan has completed the courses ""Successful Telemarketing"" and ""International Sales Management.""  He is fluent in French.",2,http://accweb/emmployees/buchanan.bmp,647,5,5,5,,,,,,
10474,México D.F.,,Calle Dr. Jorge Cash 321,PERIC,Pericles Comidas clásicas,14 Garrett Hill,/71. 555-4848,13-03-1997 00:00,10-04-1997 00:00,21-03-1997 00:00,2,83.49,5033,mexico,buchanan,steven,sales manager,Mr.,04-03-1955 00:00,17-10-1993 00:00,London,,SW1 8JR,UK,3453,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree in 1976.  Upon joining the company as a sales representative in 1992, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London.  He was promoted to sales manager in March 1993.  Mr. Buchanan has completed the courses ""Successful Telemarketing"" and ""International Sales Management.""  He is fluent in French.",2,http://accweb/emmployees/buchanan.bmp,648,5,5,5,,,,,,
10477,Lisboa,,Estrada da saúde n. 58,PRINI,Princesa Isabel Vinhos,14 Garrett Hill,/71. 555-4848,17-03-1997 00:00,14-04-1997 00:00,25-03-1997 00:00,2,13.02,1756,portugal,buchanan,steven,sales manager,Mr.,04-03-1955 00:00,17-10-1993 00:00,London,,SW1 8JR,UK,3453,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree in 1976.  Upon joining the company as a sales representative in 1992, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London.  He was promoted to sales manager in March 1993.  Mr. Buchanan has completed the courses ""Successful Telemarketing"" and ""International Sales Management.""  He is fluent in French.",2,http://accweb/emmployees/buchanan.bmp,649,5,5,5,,,,,,
10529,Bruxelles,,Rue Joseph-Bens 532,MAISD,Maison Dewey,14 Garrett Hill,/71. 555-4848,07-05-1997 00:00,04-06-1997 00:00,09-05-1997 00:00,2,66.69,B-1180,belgium,buchanan,steven,sales manager,Mr.,04-03-1955 00:00,17-10-1993 00:00,London,,SW1 8JR,UK,3453,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree in 1976.  Upon joining the company as a sales representative in 1992, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London.  He was promoted to sales manager in March 1993.  Mr. Buchanan has completed the courses ""Successful Telemarketing"" and ""International Sales Management.""  He is fluent in French.",2,http://accweb/emmployees/buchanan.bmp,650,5,5,5,,,,,,
10549,Cunewalde,,Taucherstraße 10,QUICK,QUICK-Stop,14 Garrett Hill,/71. 555-4848,27-05-1997 00:00,10-06-1997 00:00,30-05-1997 00:00,1,171.24,1307,germany,buchanan,steven,sales manager,Mr.,04-03-1955 00:00,17-10-1993 00:00,London,,SW1 8JR,UK,3453,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree in 1976.  Upon joining the company as a sales representative in 1992, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London.  He was promoted to sales manager in March 1993.  Mr. Buchanan has completed the courses ""Successful Telemarketing"" and ""International Sales Management.""  He is fluent in French.",2,http://accweb/emmployees/buchanan.bmp,651,5,5,5,,,,,,
10575,Leipzig,,Heerstr. 22,MORGK,Morgenstern Gesundkost,14 Garrett Hill,/71. 555-4848,20-06-1997 00:00,04-07-1997 00:00,30-06-1997 00:00,1,127.34,4179,germany,buchanan,steven,sales manager,Mr.,04-03-1955 00:00,17-10-1993 00:00,London,,SW1 8JR,UK,3453,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree in 1976.  Upon joining the company as a sales representative in 1992, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London.  He was promoted to sales manager in March 1993.  Mr. Buchanan has completed the courses ""Successful Telemarketing"" and ""International Sales Management.""  He is fluent in French.",2,http://accweb/emmployees/buchanan.bmp,652,5,5,5,,,,,,
10649,Bruxelles,,Rue Joseph-Bens 532,MAISD,Maison Dewey,14 Garrett Hill,/71. 555-4848,28-08-1997 00:00,25-09-1997 00:00,29-08-1997 00:00,3,6.2,B-1180,belgium,buchanan,steven,sales manager,Mr.,04-03-1955 00:00,17-10-1993 00:00,London,,SW1 8JR,UK,3453,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree in 1976.  Upon joining the company as a sales representative in 1992, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London.  He was promoted to sales manager in March 1993.  Mr. Buchanan has completed the courses ""Successful Telemarketing"" and ""International Sales Management.""  He is fluent in French.",2,http://accweb/emmployees/buchanan.bmp,653,5,5,5,,,,,,
10654,Luleå,,Berguvsvägen  8,BERGS,Berglunds snabbköp,14 Garrett Hill,/71. 555-4848,02-09-1997 00:00,30-09-1997 00:00,11-09-1997 00:00,1,55.26,S-958 22,sweden,buchanan,steven,sales manager,Mr.,04-03-1955 00:00,17-10-1993 00:00,London,,SW1 8JR,UK,3453,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree in 1976.  Upon joining the company as a sales representative in 1992, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London.  He was promoted to sales manager in March 1993.  Mr. Buchanan has completed the courses ""Successful Telemarketing"" and ""International Sales Management.""  He is fluent in French.",2,http://accweb/emmployees/buchanan.bmp,654,5,5,5,,,,,,
10675,München,,Berliner Platz 43,FRANK,Frankenversand,14 Garrett Hill,/71. 555-4848,19-09-1997 00:00,17-10-1997 00:00,23-09-1997 00:00,2,31.85,80805,germany,buchanan,steven,sales manager,Mr.,04-03-1955 00:00,17-10-1993 00:00,London,,SW1 8JR,UK,3453,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree in 1976.  Upon joining the company as a sales representative in 1992, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London.  He was promoted to sales manager in March 1993.  Mr. Buchanan has completed the courses ""Successful Telemarketing"" and ""International Sales Management.""  He is fluent in French.",2,http://accweb/emmployees/buchanan.bmp,655,5,5,5,,,,,,
10721,Cunewalde,,Taucherstraße 10,QUICK,QUICK-Stop,14 Garrett Hill,/71. 555-4848,29-10-1997 00:00,26-11-1997 00:00,31-10-1997 00:00,3,48.92,1307,germany,buchanan,steven,sales manager,Mr.,04-03-1955 00:00,17-10-1993 00:00,London,,SW1 8JR,UK,3453,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree in 1976.  Upon joining the company as a sales representative in 1992, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London.  He was promoted to sales manager in March 1993.  Mr. Buchanan has completed the courses ""Successful Telemarketing"" and ""International Sales Management.""  He is fluent in French.",2,http://accweb/emmployees/buchanan.bmp,656,5,5,5,,,,,,
10730,Marseille,,"12, rue des Bouchers",BONAP,Bon app',14 Garrett Hill,/71. 555-4848,05-11-1997 00:00,03-12-1997 00:00,14-11-1997 00:00,1,20.12,13008,france,buchanan,steven,sales manager,Mr.,04-03-1955 00:00,17-10-1993 00:00,London,,SW1 8JR,UK,3453,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree in 1976.  Upon joining the company as a sales representative in 1992, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London.  He was promoted to sales manager in March 1993.  Mr. Buchanan has completed the courses ""Successful Telemarketing"" and ""International Sales Management.""  He is fluent in French.",2,http://accweb/emmployees/buchanan.bmp,657,5,5,5,,,,,,
10812,Reggio Emilia,,Strada Provinciale 124,REGGC,Reggiani Caseifici,14 Garrett Hill,/71. 555-4848,02-01-1998 00:00,30-01-1998 00:00,12-01-1998 00:00,1,59.78,42100,italy,buchanan,steven,sales manager,Mr.,04-03-1955 00:00,17-10-1993 00:00,London,,SW1 8JR,UK,3453,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree in 1976.  Upon joining the company as a sales representative in 1992, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London.  He was promoted to sales manager in March 1993.  Mr. Buchanan has completed the courses ""Successful Telemarketing"" and ""International Sales Management.""  He is fluent in French.",2,http://accweb/emmployees/buchanan.bmp,658,5,5,5,,,,,,
10841,Charleroi,,"Boulevard Tirou, 255",SUPRD,Suprêmes délices,14 Garrett Hill,/71. 555-4848,20-01-1998 00:00,17-02-1998 00:00,29-01-1998 00:00,2,424.3,B-6000,belgium,buchanan,steven,sales manager,Mr.,04-03-1955 00:00,17-10-1993 00:00,London,,SW1 8JR,UK,3453,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree in 1976.  Upon joining the company as a sales representative in 1992, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London.  He was promoted to sales manager in March 1993.  Mr. Buchanan has completed the courses ""Successful Telemarketing"" and ""International Sales Management.""  He is fluent in French.",2,http://accweb/emmployees/buchanan.bmp,659,5,5,5,,,,,,
10866,Luleå,,Berguvsvägen  8,BERGS,Berglunds snabbköp,14 Garrett Hill,/71. 555-4848,03-02-1998 00:00,03-03-1998 00:00,12-02-1998 00:00,1,109.11,S-958 22,sweden,buchanan,steven,sales manager,Mr.,04-03-1955 00:00,17-10-1993 00:00,London,,SW1 8JR,UK,3453,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree in 1976.  Upon joining the company as a sales representative in 1992, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London.  He was promoted to sales manager in March 1993.  Mr. Buchanan has completed the courses ""Successful Telemarketing"" and ""International Sales Management.""  He is fluent in French.",2,http://accweb/emmployees/buchanan.bmp,660,5,5,5,,,,,,
10869,London,,90 Wadhurst Rd.,SEVES,Seven Seas Imports,14 Garrett Hill,/71. 555-4848,04-02-1998 00:00,04-03-1998 00:00,09-02-1998 00:00,1,143.28,OX15 4NB,uk,buchanan,steven,sales manager,Mr.,04-03-1955 00:00,17-10-1993 00:00,London,,SW1 8JR,UK,3453,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree in 1976.  Upon joining the company as a sales representative in 1992, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London.  He was promoted to sales manager in March 1993.  Mr. Buchanan has completed the courses ""Successful Telemarketing"" and ""International Sales Management.""  He is fluent in French.",2,http://accweb/emmployees/buchanan.bmp,661,5,5,5,,,,,,
10870,Warszawa,,ul. Filtrowa 68,WOLZA,Wolski Zajazd,14 Garrett Hill,/71. 555-4848,04-02-1998 00:00,04-03-1998 00:00,13-02-1998 00:00,3,12.04,01-Dec,poland,buchanan,steven,sales manager,Mr.,04-03-1955 00:00,17-10-1993 00:00,London,,SW1 8JR,UK,3453,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree in 1976.  Upon joining the company as a sales representative in 1992, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London.  He was promoted to sales manager in March 1993.  Mr. Buchanan has completed the courses ""Successful Telemarketing"" and ""International Sales Management.""  He is fluent in French.",2,http://accweb/emmployees/buchanan.bmp,662,5,5,5,,,,,,
10872,Sevilla,,"C/ Romero, 33",GODOS,Godos Cocina Típica,14 Garrett Hill,/71. 555-4848,05-02-1998 00:00,05-03-1998 00:00,09-02-1998 00:00,2,175.32,41101,spain,buchanan,steven,sales manager,Mr.,04-03-1955 00:00,17-10-1993 00:00,London,,SW1 8JR,UK,3453,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree in 1976.  Upon joining the company as a sales representative in 1992, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London.  He was promoted to sales manager in March 1993.  Mr. Buchanan has completed the courses ""Successful Telemarketing"" and ""International Sales Management.""  He is fluent in French.",2,http://accweb/emmployees/buchanan.bmp,663,5,5,5,,,,,,
10874,Sevilla,,"C/ Romero, 33",GODOS,Godos Cocina Típica,14 Garrett Hill,/71. 555-4848,06-02-1998 00:00,06-03-1998 00:00,11-02-1998 00:00,2,19.58,41101,spain,buchanan,steven,sales manager,Mr.,04-03-1955 00:00,17-10-1993 00:00,London,,SW1 8JR,UK,3453,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree in 1976.  Upon joining the company as a sales representative in 1992, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London.  He was promoted to sales manager in March 1993.  Mr. Buchanan has completed the courses ""Successful Telemarketing"" and ""International Sales Management.""  He is fluent in French.",2,http://accweb/emmployees/buchanan.bmp,664,5,5,5,,,,,,
11043,Paris,,"25, rue Lauriston",SPECD,Spécialités du monde,14 Garrett Hill,/71. 555-4848,22-04-1998 00:00,20-05-1998 00:00,29-04-1998 00:00,2,8.8,75016,france,buchanan,steven,sales manager,Mr.,04-03-1955 00:00,17-10-1993 00:00,London,,SW1 8JR,UK,3453,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree in 1976.  Upon joining the company as a sales representative in 1992, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London.  He was promoted to sales manager in March 1993.  Mr. Buchanan has completed the courses ""Successful Telemarketing"" and ""International Sales Management.""  He is fluent in French.",2,http://accweb/emmployees/buchanan.bmp,665,5,5,5,,,,,,
10251,Lyon,,"2, rue du Commerce",VICTE,Victuailles en stock,722 Moss Bay Blvd.,/206. 555-3412,08-07-1996 00:00,05-08-1996 00:00,15-07-1996 00:00,1,41.34,69004,france,leverling,janet,sales representative,Ms.,30-08-1963 00:00,01-04-1992 00:00,Kirkland,WA,98033,USA,3355,Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.,2,http://accweb/emmployees/leverling.bmp,666,3,3,3,,,,,,
10252,Charleroi,,"Boulevard Tirou, 255",SUPRD,Suprêmes délices,4110 Old Redmond Rd.,/206. 555-8122,09-07-1996 00:00,06-08-1996 00:00,11-07-1996 00:00,2,51.3,B-6000,belgium,peacock,margaret,sales representative,Mrs.,19-09-1937 00:00,03-05-1993 00:00,Redmond,WA,98052,USA,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,http://accweb/emmployees/peacock.bmp,667,4,4,4,,,,,,
10259,México D.F.,,Sierras de Granada 9993,CENTC,Centro comercial Moctezuma,4110 Old Redmond Rd.,/206. 555-8122,18-07-1996 00:00,15-08-1996 00:00,25-07-1996 00:00,3,3.25,5022,mexico,peacock,margaret,sales representative,Mrs.,19-09-1937 00:00,03-05-1993 00:00,Redmond,WA,98052,USA,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,http://accweb/emmployees/peacock.bmp,668,4,4,4,,,,,,
10260,Köln,,Mehrheimerstr. 369,OTTIK,Ottilies Käseladen,4110 Old Redmond Rd.,/206. 555-8122,19-07-1996 00:00,16-08-1996 00:00,29-07-1996 00:00,1,55.09,50739,germany,peacock,margaret,sales representative,Mrs.,19-09-1937 00:00,03-05-1993 00:00,Redmond,WA,98052,USA,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,http://accweb/emmployees/peacock.bmp,669,4,4,4,,,,,,
10266,Oulu,,Torikatu 38,WARTH,Wartian Herkku,722 Moss Bay Blvd.,/206. 555-3412,26-07-1996 00:00,06-09-1996 00:00,31-07-1996 00:00,3,25.73,90110,finland,leverling,janet,sales representative,Ms.,30-08-1963 00:00,01-04-1992 00:00,Kirkland,WA,98033,USA,3355,Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.,2,http://accweb/emmployees/leverling.bmp,670,3,3,3,,,,,,
10267,München,,Berliner Platz 43,FRANK,Frankenversand,4110 Old Redmond Rd.,/206. 555-8122,29-07-1996 00:00,26-08-1996 00:00,06-08-1996 00:00,1,208.58,80805,germany,peacock,margaret,sales representative,Mrs.,19-09-1937 00:00,03-05-1993 00:00,Redmond,WA,98052,USA,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,http://accweb/emmployees/peacock.bmp,671,4,4,4,,,,,,
10273,Cunewalde,,Taucherstraße 10,QUICK,QUICK-Stop,722 Moss Bay Blvd.,/206. 555-3412,05-08-1996 00:00,02-09-1996 00:00,12-08-1996 00:00,3,76.07,1307,germany,leverling,janet,sales representative,Ms.,30-08-1963 00:00,01-04-1992 00:00,Kirkland,WA,98033,USA,3355,Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.,2,http://accweb/emmployees/leverling.bmp,672,3,3,3,,,,,,
10281,Madrid,,"Gran Vía, 1",ROMEY,Romero y tomillo,4110 Old Redmond Rd.,/206. 555-8122,14-08-1996 00:00,28-08-1996 00:00,21-08-1996 00:00,1,2.94,28001,spain,peacock,margaret,sales representative,Mrs.,19-09-1937 00:00,03-05-1993 00:00,Redmond,WA,98052,USA,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,http://accweb/emmployees/peacock.bmp,673,4,4,4,,,,,,
10282,Madrid,,"Gran Vía, 1",ROMEY,Romero y tomillo,4110 Old Redmond Rd.,/206. 555-8122,15-08-1996 00:00,12-09-1996 00:00,21-08-1996 00:00,1,12.69,28001,spain,peacock,margaret,sales representative,Mrs.,19-09-1937 00:00,03-05-1993 00:00,Redmond,WA,98052,USA,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,http://accweb/emmployees/peacock.bmp,674,4,4,4,,,,,,
10284,Frankfurt a.M.,,Magazinweg 7,LEHMS,Lehmanns Marktstand,4110 Old Redmond Rd.,/206. 555-8122,19-08-1996 00:00,16-09-1996 00:00,27-08-1996 00:00,1,76.56,60528,germany,peacock,margaret,sales representative,Mrs.,19-09-1937 00:00,03-05-1993 00:00,Redmond,WA,98052,USA,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,http://accweb/emmployees/peacock.bmp,675,4,4,4,,,,,,
10288,Reggio Emilia,,Strada Provinciale 124,REGGC,Reggiani Caseifici,4110 Old Redmond Rd.,/206. 555-8122,23-08-1996 00:00,20-09-1996 00:00,03-09-1996 00:00,1,7.45,42100,italy,peacock,margaret,sales representative,Mrs.,19-09-1937 00:00,03-05-1993 00:00,Redmond,WA,98052,USA,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,http://accweb/emmployees/peacock.bmp,676,4,4,4,,,,,,
10302,Charleroi,,"Boulevard Tirou, 255",SUPRD,Suprêmes délices,4110 Old Redmond Rd.,/206. 555-8122,10-09-1996 00:00,08-10-1996 00:00,09-10-1996 00:00,2,6.27,B-6000,belgium,peacock,margaret,sales representative,Mrs.,19-09-1937 00:00,03-05-1993 00:00,Redmond,WA,98052,USA,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,http://accweb/emmployees/peacock.bmp,677,4,4,4,,,,,,
10323,Brandenburg,,Maubelstr. 90,KOENE,Königlich Essen,4110 Old Redmond Rd.,/206. 555-8122,07-10-1996 00:00,04-11-1996 00:00,14-10-1996 00:00,1,4.88,14776,germany,peacock,margaret,sales representative,Mrs.,19-09-1937 00:00,03-05-1993 00:00,Redmond,WA,98052,USA,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,http://accweb/emmployees/peacock.bmp,678,4,4,4,,,,,,
10326,Madrid,,"C/ Araquil, 67",BOLID,Bólido Comidas preparadas,4110 Old Redmond Rd.,/206. 555-8122,10-10-1996 00:00,07-11-1996 00:00,14-10-1996 00:00,2,77.92,28023,spain,peacock,margaret,sales representative,Mrs.,19-09-1937 00:00,03-05-1993 00:00,Redmond,WA,98052,USA,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,http://accweb/emmployees/peacock.bmp,679,4,4,4,,,,,,
10328,Lisboa,,Jardim das rosas n. 32,FURIB,Furia Bacalhau e Frutos do Mar,4110 Old Redmond Rd.,/206. 555-8122,14-10-1996 00:00,11-11-1996 00:00,17-10-1996 00:00,3,87.03,1675,portugal,peacock,margaret,sales representative,Mrs.,19-09-1937 00:00,03-05-1993 00:00,Redmond,WA,98052,USA,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,http://accweb/emmployees/peacock.bmp,680,4,4,4,,,,,,
10337,München,,Berliner Platz 43,FRANK,Frankenversand,4110 Old Redmond Rd.,/206. 555-8122,24-10-1996 00:00,21-11-1996 00:00,29-10-1996 00:00,3,108.26,80805,germany,peacock,margaret,sales representative,Mrs.,19-09-1937 00:00,03-05-1993 00:00,Redmond,WA,98052,USA,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,http://accweb/emmployees/peacock.bmp,681,4,4,4,,,,,,
10342,München,,Berliner Platz 43,FRANK,Frankenversand,4110 Old Redmond Rd.,/206. 555-8122,30-10-1996 00:00,13-11-1996 00:00,04-11-1996 00:00,2,54.83,80805,germany,peacock,margaret,sales representative,Mrs.,19-09-1937 00:00,03-05-1993 00:00,Redmond,WA,98052,USA,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,http://accweb/emmployees/peacock.bmp,682,4,4,4,,,,,,
10343,Frankfurt a.M.,,Magazinweg 7,LEHMS,Lehmanns Marktstand,4110 Old Redmond Rd.,/206. 555-8122,31-10-1996 00:00,28-11-1996 00:00,06-11-1996 00:00,1,110.37,60528,germany,peacock,margaret,sales representative,Mrs.,19-09-1937 00:00,03-05-1993 00:00,Redmond,WA,98052,USA,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,http://accweb/emmployees/peacock.bmp,683,4,4,4,,,,,,
10348,Stuttgart,,Adenauerallee 900,WANDK,Die Wandernde Kuh,4110 Old Redmond Rd.,/206. 555-8122,07-11-1996 00:00,05-12-1996 00:00,15-11-1996 00:00,2,0.78,70563,germany,peacock,margaret,sales representative,Mrs.,19-09-1937 00:00,03-05-1993 00:00,Redmond,WA,98052,USA,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,http://accweb/emmployees/peacock.bmp,684,4,4,4,,,,,,
10352,Lisboa,,Jardim das rosas n. 32,FURIB,Furia Bacalhau e Frutos do Mar,722 Moss Bay Blvd.,/206. 555-3412,12-11-1996 00:00,26-11-1996 00:00,18-11-1996 00:00,3,1.3,1675,portugal,leverling,janet,sales representative,Ms.,30-08-1963 00:00,01-04-1992 00:00,Kirkland,WA,98033,USA,3355,Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.,2,http://accweb/emmployees/leverling.bmp,685,3,3,3,,,,,,
10360,Strasbourg,,"24, place Kléber",BLONP,Blondel père et fils,4110 Old Redmond Rd.,/206. 555-8122,22-11-1996 00:00,20-12-1996 00:00,02-12-1996 00:00,3,131.7,67000,france,peacock,margaret,sales representative,Mrs.,19-09-1937 00:00,03-05-1993 00:00,Redmond,WA,98052,USA,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,http://accweb/emmployees/peacock.bmp,686,4,4,4,,,,,,
10362,Marseille,,"12, rue des Bouchers",BONAP,Bon app',722 Moss Bay Blvd.,/206. 555-3412,25-11-1996 00:00,23-12-1996 00:00,28-11-1996 00:00,1,96.04,13008,france,leverling,janet,sales representative,Ms.,30-08-1963 00:00,01-04-1992 00:00,Kirkland,WA,98033,USA,3355,Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.,2,http://accweb/emmployees/leverling.bmp,687,3,3,3,,,,,,
10363,Aachen,,Walserweg 21,DRACD,Drachenblut Delikatessen,4110 Old Redmond Rd.,/206. 555-8122,26-11-1996 00:00,24-12-1996 00:00,04-12-1996 00:00,3,30.54,52066,germany,peacock,margaret,sales representative,Mrs.,19-09-1937 00:00,03-05-1993 00:00,Redmond,WA,98052,USA,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,http://accweb/emmployees/peacock.bmp,688,4,4,4,,,,,,
10365,México D.F.,,Mataderos  2312,ANTON,Antonio Moreno Taquería,722 Moss Bay Blvd.,/206. 555-3412,27-11-1996 00:00,25-12-1996 00:00,02-12-1996 00:00,2,22,5023,mexico,leverling,janet,sales representative,Ms.,30-08-1963 00:00,01-04-1992 00:00,Kirkland,WA,98033,USA,3355,Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.,2,http://accweb/emmployees/leverling.bmp,689,3,3,3,,,,,,
10382,Graz,,Kirchgasse 6,ERNSH,Ernst Handel,4110 Old Redmond Rd.,/206. 555-8122,13-12-1996 00:00,10-01-1997 00:00,16-12-1996 00:00,1,94.77,8010,austria,peacock,margaret,sales representative,Mrs.,19-09-1937 00:00,03-05-1993 00:00,Redmond,WA,98052,USA,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,http://accweb/emmployees/peacock.bmp,690,4,4,4,,,,,,
10384,Luleå,,Berguvsvägen  8,BERGS,Berglunds snabbköp,722 Moss Bay Blvd.,/206. 555-3412,16-12-1996 00:00,13-01-1997 00:00,20-12-1996 00:00,3,168.64,S-958 22,sweden,leverling,janet,sales representative,Ms.,30-08-1963 00:00,01-04-1992 00:00,Kirkland,WA,98033,USA,3355,Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.,2,http://accweb/emmployees/leverling.bmp,691,3,3,3,,,,,,
